year,path,file,category,md5sum,is_well_formed,num_vars,num_clauses,num_unary_clauses,num_binary_clauses,num_ternary_clauses,num_large_clauses,num_generators,percent_sym_vars,is_only_involution,is_inverting_perm,num_orbits
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Competition 2011 unselected/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,unknown,42f3503956f4db7099ca37aa90921a11,1,630506,3386280,720,3357320,160,28080,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/satelite/goldberg03:hard_eq_check:k2mul.miter.used-as.sat04-335.cnf,goldberg03:hard_eq_check:k2mul.miter.used-as.sat04-335.cnf,goldberg,42f8bb74380aaa70cc7b0eeee292510a,1,11680,74581,4,17176,34696,22705,2,1,1,0,2
2013,2013/hard/SC13_submissions/bebel_yuen--factoring/toughsat_factoring_1238s.cnf,toughsat_factoring_1238s.cnf,unknown,436b183373ca7a49023bf095b563e9b4,1,1729,9177,2,1348,3985,3842,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,UCG-15-5p0.cnf,unknown,4385f03fe3bdaf0f127ae989ddd7908d,1,162696,821000,8386,573935,143949,41600,0,0,1,0,0
2013,2013/app/SC13_submissions/mayer-eichberger--carseq/pb_300_01_lb_00.cnf,pb_300_01_lb_00.cnf,unknown,4395bc8659ae2ba3fbdcbc3a4f388d83,1,140866,627295,22461,376458,226576,1800,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satcomp11-main-track-unselected/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-18_298.cnf,VanDerWaerden_pd_2-3-18_298.cnf,unknown,43a033d711be3f3c03452de61b3f7173,1,149,12096,0,50,10895,1151,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,sgen1-unsat-61-100.cnf,unknown,43b8e7efe061e21db6b4c047915ae87c,1,61,132,0,0,132,0,0,0,1,0,0
2018,2018/all/Liang/dist8.c.cnf,dist8.c.cnf,dist,43e734504b08483f6c6cb9a1750d5dd0,1,15276,68149,18,17946,46369,3816,7,1,1,1,7
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/mironov-zhang/sha0_36_1.cnf,sha0_36_1.cnf,sha,43fc4984671339495f821fc21f96147c,1,50073,210221,177,86820,38042,85024,52,1,1,0,52
2017,2017/all/NoLimits/g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4.cnf,g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4.cnf,cvc4,443943e31ddd60109e74567c3148c9a0,1,245249,1089831,0,405682,661970,18037,2800,2,1,0,100
2016,2016/app/NoLimits/g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4.cnf,g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4.cnf,cvc4,443943e31ddd60109e74567c3148c9a0,1,245249,1089831,0,405682,661970,18037,2800,2,1,0,100
2017,2017/all/NoLimits/g2-UCG-20-10p1.cnf,g2-UCG-20-10p1.cnf,unknown,4454a006891d750fc88d47a8b0848855,1,259258,1388006,13149,912763,313244,65360,0,0,1,0,0
2016,2016/app/NoLimits/g2-UCG-20-10p1.cnf,g2-UCG-20-10p1.cnf,unknown,4454a006891d750fc88d47a8b0848855,1,259258,1388006,13149,912763,313244,65360,0,0,1,0,0
2014,2014/app/sc14-app/UCG-20-10p1.cnf,UCG-20-10p1.cnf,unknown,4454a006891d750fc88d47a8b0848855,1,259258,1388006,13149,912763,313244,65360,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SAT Race 2010/mixed/diagnosis/UCG-20-10p1.cnf,UCG-20-10p1.cnf,unknown,4454a006891d750fc88d47a8b0848855,1,259258,1388006,13149,912763,313244,65360,0,0,1,0,0
2015,2015/all/UCG-20-10p1.cnf,UCG-20-10p1.cnf,unknown,4454a006891d750fc88d47a8b0848855,1,259258,1388006,13149,912763,313244,65360,0,0,1,0,0
2015,2015/all/44bits_11.dimacs.cnf,44bits_11.dimacs.cnf,unknown,4454bd37615526f4c28075dfb9cb193e,1,609,15417,0,113,703,14601,0,0,1,0,0
2016,2016/hard/crafted16/Heule/Schur_161_5_d21.cnf,Schur_161_5_d21.cnf,unknown,44568c58403f0295cc686b9c0b14a8fc,1,774,29474,0,2194,27122,158,0,0,1,0,0
2014,2014/app/sc14-app/bob12s09-opt.cnf,bob12s09-opt.cnf,bob,446e35dc1505355139061d8fa0b04ee0,1,51108,152338,1,101558,50779,0,4,1,1,0,8
2017,2017/all/NoLimits/mp1-22.6.cnf,mp1-22.6.cnf,mp1,447c632bef0d47d8c6593977c58e1de1,1,4128,126580,448,32,4612,121488,63,2,1,0,1
2016,2016/app/NoLimits/mp1-22.6.cnf,mp1-22.6.cnf,mp1,447c632bef0d47d8c6593977c58e1de1,1,4128,126580,448,32,4612,121488,63,2,1,0,1
2016,2016/hard/crafted16/Heule/IsoLator-6-21.cnf,IsoLator-6-21.cnf,isolator,4486c24adf136077a6cd0e9839cda61e,1,501058,1950447,0,1458775,0,491672,8,100,1,0,80951
2016,2016/hard/crafted16/Elffers/tseitingrid7x180_shuffled.cnf,tseitingrid7x180_shuffled.cnf,tseitingrid,449b91c446dbde17f51ebdec9f1e4c77,1,2520,10080,0,0,0,10080,1262,100,0,1,2
2017,2017/all/NoLimits/mp1-blockpuzzle_9x9_s4_free3.cnf,mp1-blockpuzzle_9x9_s4_free3.cnf,blockpuzzle,44a53770aa48d95480fc03fec1c36e77,1,6885,1138941,1058,573210,0,81,20,100,1,0,1296
2016,2016/app/NoLimits/mp1-blockpuzzle_9x9_s4_free3.cnf,mp1-blockpuzzle_9x9_s4_free3.cnf,blockpuzzle,44a53770aa48d95480fc03fec1c36e77,1,6885,1138941,1058,573210,0,81,20,100,1,0,1296
2014,2014/hard/sc14-crafted/edges-072-3-7902777-18.cnf,edges-072-3-7902777-18.cnf,unknown,44c5ecc36fcd21806ba2f7c8821fa076,1,216,285,0,216,69,0,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satrace-unselected/repeat/prime2209/prime2209-70.cnf,prime2209-70.cnf,prime,44cebbda0d722e918293f995490cbff5,1,84630,249340,70,166180,83090,0,69,100,1,0,1209
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/SATChallenge2012_submitted/combinatorial_sat/EnsembleComputation/jkkk-one-one-11-32-unsat.cnf,jkkk-one-one-11-32-unsat.cnf,unknown,44d6d8a01801f3c671fc2e494fbd73d2,1,6401,46366,536,33824,8562,3444,0,0,1,0,0
2014,2014/hard/sc14-crafted/mrpp_4x4#6_20.cnf,mrpp_4x4#6_20.cnf,unknown,44e4398e4a276a18a3ad952425653cb4,1,4188,22548,96,11552,8240,2660,0,0,1,0,0
2013,2013/hard/SC13_submissions/heule_szeider--cwd/rndcwd/rnd-v25-e87-k10.cnf,rnd-v25-e87-k10.cnf,unknown,44ec5444d83e67016bfc10371a08e1e1,1,37175,610465,625,138661,463129,8050,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf,srhd-sgi-m27-q255-n25-p30-s39712998.cnf,unknown,44ec8c80ea2b58be800208f5113b04f5,1,666,45238,0,45213,0,25,0,0,1,0,0
2014,2014/app/sc14-app/dimacs.cnf,dimacs.cnf,unknown,454e6f9691e77583e361c379baa2f204,1,2835,9747,1,3316,6294,136,0,0,1,0,0
2015,2015/all/dimacs.cnf,dimacs.cnf,unknown,454e6f9691e77583e361c379baa2f204,1,2835,9747,1,3316,6294,136,0,0,1,0,0
2015,2015/all/manthey_DimacsSorter_35_8.cnf,manthey_DimacsSorter_35_8.cnf,unknown,456c7f64d3842eb7e67bcd1957dd9ff7,1,7351,24835,0,17702,6669,400,0,0,1,0,0
2015,2015/all/manthey_DimacsSorterHalf_35_8.cnf,manthey_DimacsSorterHalf_35_8.cnf,unknown,456c7f64d3842eb7e67bcd1957dd9ff7,1,7351,24835,0,17702,6669,400,0,0,1,0,0
2017,2017/all/NoLimits/mp1-qpr-bmp280-driver-14.cnf,mp1-qpr-bmp280-driver-14.cnf,qpr,4580fd639f249385e7b5e0f067af80b1,1,23325,95362,0,15892,73474,5996,70,1,1,1,78
2016,2016/app/NoLimits/mp1-qpr-bmp280-driver-14.cnf,mp1-qpr-bmp280-driver-14.cnf,qpr,4580fd639f249385e7b5e0f067af80b1,1,23325,95362,0,15892,73474,5996,70,1,1,1,78
2013,2013/app/SC13_submissions/mayer-eichberger--carseq/pb_200_03_lb_01.cnf,pb_200_03_lb_01.cnf,unknown,45856fa1c0551bee182ad770c6c630f5,1,75341,324420,15438,194850,112726,1206,0,0,1,0,0
2017,2017/all/NoLimits/g2-ak128modbtbg1asisc.cnf,g2-ak128modbtbg1asisc.cnf,unknown,4595881f482f32e8cdc93bbec3c4fe70,1,263025,869766,1,361580,508184,1,0,0,1,0,0
2016,2016/app/NoLimits/g2-ak128modbtbg1asisc.cnf,g2-ak128modbtbg1asisc.cnf,unknown,4595881f482f32e8cdc93bbec3c4fe70,1,263025,869766,1,361580,508184,1,0,0,1,0,0
2018,2018/all/Heusser/satcoin-genesis-SAT-32.cnf,satcoin-genesis-SAT-32.cnf,satcoin,45bb52c7198b3f1560e15dbe1bca8cc3,1,134781,648806,12,51552,540134,57108,69,1,1,1,7
2013,2013/app/SC13_submissions/mayer-eichberger--carseq/pb_200_05_lb_00.cnf,pb_200_05_lb_00.cnf,unknown,45c4707451faa7664f89827b8f287fad,1,72356,312285,14161,186958,109966,1200,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/manolios/cnf/c6nid.cnf,c6nid.cnf,c,45cc1692c955e95370e948f37a64d305,1,162423,481468,1,320978,160489,0,2,11,1,0,8416
2014,2014/hard/sc14-crafted/edges-025-4-3369333-1-00.cnf,edges-025-4-3369333-1-00.cnf,unknown,45e4d99a38b99fe7d5f89dec7416e1ba,1,101,212,0,0,212,0,0,0,1,0,0
2014,2014/app/sc14-app/dated-5-13-u.cnf,dated-5-13-u.cnf,unknown,45ee13b66821e6c36f3e38be418fa121,1,138808,626501,5872,503953,84536,26300,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SAT_Race_2010/mixed/anbulagan/dated-5-13-u.cnf,dated-5-13-u.cnf,unknown,45ee13b66821e6c36f3e38be418fa121,1,138808,626501,5872,503953,84536,26300,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SAT Race 2010/mixed/anbulagan/dated-5-13-u.cnf,dated-5-13-u.cnf,unknown,45ee13b66821e6c36f3e38be418fa121,1,138808,626501,5872,503953,84536,26300,0,0,1,0,0
2015,2015/all/dated-5-13-u.cnf,dated-5-13-u.cnf,unknown,45ee13b66821e6c36f3e38be418fa121,1,138808,626501,5872,503953,84536,26300,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes3.cnf,rbsat-v760c43649gyes3.cnf,unknown,46019c8874c32c1f477714258f0f2673,1,760,43649,0,43609,0,40,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,sgen1-sat-290-100.cnf,unknown,46069fd95a12b364b1f1ad67bf25128f,1,290,696,0,580,0,116,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k25.debugged.cnf,IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k25.debugged.cnf,ibm,461364ba24ef75c15359ef4cd6626da6,1,32454,133932,578,101543,16239,14937,15,1,1,1,17
2014,2014/app/sc14-app/hitag2-7-60-0-0xe8fa35372ed37e2-80.cnf,hitag2-7-60-0-0xe8fa35372ed37e2-80.cnf,hitag,461d9c5e67bb74c72dfce3dba4eb95ab,1,2262,29727,68,4300,650,24709,67,4,1,0,1
2013,2013/app/SC13_submissions/soos--grainofsalt/hitag2-exptime9600/hitag2-7-60-0-0xe8fa35372ed37e2-80.cnf,hitag2-7-60-0-0xe8fa35372ed37e2-80.cnf,hitag,461d9c5e67bb74c72dfce3dba4eb95ab,1,2262,29727,68,4300,650,24709,67,4,1,0,1
2015,2015/all/manthey_single-ordered-initialized-w22-b8.cnf,manthey_single-ordered-initialized-w22-b8.cnf,unknown,461f802166bebed6182070ef11f46558,1,2992,21730,24,4081,17336,289,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2007/industrial/babic/xinetd/itox_vc1044.cnf,itox_vc1044.cnf,itox,463ebb30bfec5453efcf0b74fc72338c,1,121416,356524,7059,123360,226105,0,6550,7,1,1,236
2014,2014/app/sc14-app/MD5-32-2.cnf,MD5-32-2.cnf,unknown,4669b68ff577b53c66f9317eacd0f6b8,1,9524,73623,11,627,35866,37119,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,new-difficult-23-189-21-75.cnf,unknown,46a186d5aa9ba41a176adf24fb365342,1,483,25396,0,25375,0,21,0,0,1,0,0
2013,2013/app/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_1_unsat_pre.cnf,ctl_4291_567_1_unsat_pre.cnf,ctl,46ad5632615418a443775fc79840f004,1,15232,147244,0,28936,32160,86148,1,4,1,0,238
2012,2012/app/Application SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UR-15-5p0.cnf,UR-15-5p0.cnf,unknown,46c031b3f08c6158a2e68fd75d34fa31,1,162682,820958,8386,573893,143949,41600,0,0,1,0,0
2014,2014/app/sc14-app/gss-19-s100.cnf,gss-19-s100.cnf,unknown,46cd058b197d2996741a12b8a3597974,1,31435,94548,64,60710,33774,0,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SAT_Race_2010/cryptography/desgen/gss-19-s100.cnf,gss-19-s100.cnf,unknown,46cd058b197d2996741a12b8a3597974,1,31435,94548,64,60710,33774,0,0,0,1,0,0
2015,2015/all/gss-19-s100.cnf,gss-19-s100.cnf,unknown,46cd058b197d2996741a12b8a3597974,1,31435,94548,64,60710,33774,0,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATChallenge2012_crafted_debugged/pret150_60.cnf.mis-99.debugged.cnf,pret150_60.cnf.mis-99.debugged.cnf,unknown,470d302b42e9b00c3128c5f8e4d63a26,1,14901,29852,98,15250,14504,0,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATChallenge2012_crafted_debugged/par32-2.debugged.cnf,par32-2.debugged.cnf,par32,4718af3df8b32dee7bf1b5448d39b6c6,1,3176,9269,119,2776,6374,0,162,63,1,1,1934
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/SATChallenge2012_submitted/combinatorial_sat/EnsembleComputation/jkkk-one-one-11-38-sat.cnf,jkkk-one-one-11-38-sat.cnf,unknown,47229da391eb55548ccd329f0f269a66,1,17543,115918,1367,74474,32497,7580,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Competition 2011 unselected/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.140-NOTKNOWN.cnf,blocks-blocks-37-1.140-NOTKNOWN.cnf,unknown,47261dccd408b0e2b2a5f1f2bd7c9f24,1,602501,11009297,1517,10593100,393680,21000,0,0,1,0,0
2015,2015/all/mrpp_8x8#22_10.cnf,mrpp_8x8#22_10.cnf,unknown,472c7ffd83a467265ec3d7d63e976b2d,1,8918,72538,580,29511,22914,19533,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SATChallenge2012_Application/SAT_Race_unselected/velev/pipe_unsat_1.0/10pipe_k.cnf,10pipe_k.cnf,pipe,472f0bf494ff6f4ada071ae53908bded,1,67300,3601247,1,3518476,27974,54796,23,95,1,1,27526
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/velev/pipe_unsat_1.0/10pipe_k.cnf,10pipe_k.cnf,pipe,472f0bf494ff6f4ada071ae53908bded,1,67300,3601247,1,3518476,27974,54796,23,95,1,1,27526
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satrace-unselected/repeat/prime2209/prime2209-74.cnf,prime2209-74.cnf,prime,4738e18919861d8c60d5049621ecd37a,1,89466,263588,74,175676,87838,0,73,100,1,0,1209
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,counting,474454876819689cbceb899d0d531b36,1,120,1212,0,1200,0,12,12,100,0,0,1
2013,2013/app/SC13_submissions/mayer-eichberger--carseq/pb_300_05_lb_16.cnf,pb_300_05_lb_16.cnf,unknown,475625d216c3bd15c9dfed8c8d44e317,1,144485,647355,21133,382318,237208,1896,0,0,1,0,0
2013,2013/app/SC13_submissions/mayer-eichberger--carseq/pb_200_03_lb_03.cnf,pb_200_03_lb_03.cnf,unknown,475cc42914651b711314ff274f5d63a6,1,77289,333640,15592,199978,116252,1218,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,gt-ordering,47828b3a4e2ae65de4085316feb1d449,1,625,14125,0,300,13800,25,14,96,0,0,1
2015,2015/all/jgiraldezlevy.2200.9086.08.40.194.cnf,jgiraldezlevy.2200.9086.08.40.194.cnf,unknown,4785aa888ce506c5b841cbf961770122,1,2200,9086,0,0,9083,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2007/industrial/narain/clauses-4.cnf,clauses-4.cnf,narain,47aea57a75df97a09b0fd4dea46085be,1,267767,1002957,1,756840,179525,66591,224,1,1,0,387
2015,2015/all/manthey_single-ordered-initialized-w46-b9.cnf,manthey_single-ordered-initialized-w46-b9.cnf,unknown,47b2106cf478d357e444758ce6a1aa87,1,12213,99800,27,19251,79396,1126,0,0,1,0,0
2013,2013/app/SC13_submissions/nossum--sha1/22-128/007.cnf,007.cnf,nosum-sha1,47bd95959bb15bb2714b1a35ce3ac6a8,1,4128,126548,416,32,4612,121488,63,2,1,0,1
2014,2014/app/sc14-app/korf-18.cnf,korf-18.cnf,unknown,47bea79e2bf12e18e409c2c4bd6fac03,1,7794,186934,6,20059,16000,150835,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,korf-18.cnf,unknown,47bea79e2bf12e18e409c2c4bd6fac03,1,7794,186934,6,20059,16000,150835,0,0,1,0,0
2016,2016/hard/crafted16/Heule/Schur_160_5_d29.cnf,Schur_160_5_d29.cnf,unknown,4828679e5b50d220fbc2b4abaf7ac6e1,1,761,28189,0,2142,25890,157,0,0,1,0,0
2014,2014/hard/sc14-crafted/mrpp_4x4#8_12.cnf,mrpp_4x4#8_12.cnf,unknown,483d6736a5cd402880df93f948dde44e,1,2672,16979,128,7744,5852,3255,0,0,1,0,0
2017,2017/all/NoLimits/g2-UCG-15-10p1.cnf,g2-UCG-15-10p1.cnf,unknown,484dad50fb275faff8eff92c4d5447cb,1,200003,1019221,10249,705243,187679,50960,0,0,1,0,0
2016,2016/app/NoLimits/g2-UCG-15-10p1.cnf,g2-UCG-15-10p1.cnf,unknown,484dad50fb275faff8eff92c4d5447cb,1,200003,1019221,10249,705243,187679,50960,0,0,1,0,0
2014,2014/app/sc14-app/UCG-15-10p1.cnf,UCG-15-10p1.cnf,unknown,484dad50fb275faff8eff92c4d5447cb,1,200003,1019221,10249,705243,187679,50960,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,UCG-15-10p1.cnf,unknown,484dad50fb275faff8eff92c4d5447cb,1,200003,1019221,10249,705243,187679,50960,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,UCG-15-10p1.cnf,unknown,484dad50fb275faff8eff92c4d5447cb,1,200003,1019221,10249,705243,187679,50960,0,0,1,0,0
2015,2015/all/UCG-15-10p1.cnf,UCG-15-10p1.cnf,unknown,484dad50fb275faff8eff92c4d5447cb,1,200003,1019221,10249,705243,187679,50960,0,0,1,0,0
2015,2015/all/50bits_11.dimacs.cnf,50bits_11.dimacs.cnf,unknown,4869d4ff3f8cb16e600148463a4db983,1,836,19244,0,149,955,18140,0,0,1,0,0
2018,2018/all/final/Soos/apn-sbox5-cut4-symmbreak.cnf,apn-sbox5-cut4-symmbreak.cnf,unknown,48ec96800d13717a60fcf7fbb3e0dc3e,1,15040,86081,25,0,34720,51336,0,0,1,0,0
2017,2017/all/NoLimits/mp1-22.7.cnf,mp1-22.7.cnf,mp1,48fcfe8458810ee065085675399e291f,1,4128,126580,448,32,4612,121488,63,2,1,0,1
2016,2016/app/NoLimits/mp1-22.7.cnf,mp1-22.7.cnf,mp1,48fcfe8458810ee065085675399e291f,1,4128,126580,448,32,4612,121488,63,2,1,0,1
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satrace-unselected/repeat/prime2209/prime2209-71.cnf,prime2209-71.cnf,prime,491162ec613af7f54c0e0bbc59e31937,1,85839,252902,71,168554,84277,0,70,100,1,0,1209
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/manolios/cnf/c10bid.cnf,c10bid.cnf,c,4926eb20ea1c834349cbcc1f269145b7,1,291912,868039,1,578692,289346,0,2,11,1,0,15444
2013,2013/hard/satchal12-selected/Hard_Combinatorial_SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/edgematching/all/em_7_4_8_all.cnf,em_7_4_8_all.cnf,edgematching,49323100760aa1d9fcd1b2d7081994d1,1,1617,37237,0,25780,8100,2907,1,99,0,0,398
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/edgematching/all/em_7_4_8_all.cnf,em_7_4_8_all.cnf,edgematching,49323100760aa1d9fcd1b2d7081994d1,1,1617,37237,0,25780,8100,2907,1,99,0,0,398
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,ACG-15-5p1.cnf,acg,495b16f308d01d9469d32d5a90e713bd,1,218990,943377,8386,687101,153160,41600,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/satelite/goldberg03:hard_eq_check:alu4mul.miter.used-as.sat04-326.cnf,goldberg03:hard_eq_check:alu4mul.miter.used-as.sat04-326.cnf,unknown,495bcb06a751bf11364f92bd85e1069c,1,4736,30465,0,7024,14112,9329,0,0,1,0,0
2013,2013/hard/SC13_submissions/manthey--hidoku/hid-uns-enc-6-1-0-0-0-0-8285.cnf,hid-uns-enc-6-1-0-0-0-0-8285.cnf,unknown,49649741694208bf9ff9194e9507793c,1,1908,6232,4,3672,0,2556,0,0,1,0,0
2018,2018/all/final/Collatz/ax-d-4-7-5.cnf,ax-d-4-7-5.cnf,unknown,49687841107b6210d7963dbe70c5bddd,1,19610,153673,36,56037,79120,0,7,11,1,0,521
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,VanDerWaerden_pd_2-3-22_462.cnf,unknown,4975f32607352c0a4d9db1abea12627a,1,231,28738,0,77,26363,2298,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SAT Race 2008/goldb-heqc-frg1mul.cnf,goldb-heqc-frg1mul.cnf,unknown,4984fea7abc49dd7f6973cd779e805d7,1,3230,20575,0,4746,9516,6313,0,0,1,0,0
2018,2018/all/Zha/factoring54018521x562448657.cnf,factoring54018521x562448657.cnf,unknown,4994d5e50f305706a81c1436f1311c10,1,2878,15516,2,2168,6648,6698,0,0,1,0,0
2017,2017/all/NoLimits/mp1-squ_any_s09x07_c27_abio_UNS.cnf,mp1-squ_any_s09x07_c27_abio_UNS.cnf,unknown,49c5a95c81eadb8a37ea2e4811812fe8,1,851,2702,0,1586,799,317,0,0,1,0,0
2016,2016/app/NoLimits/mp1-squ_any_s09x07_c27_abio_UNS.cnf,mp1-squ_any_s09x07_c27_abio_UNS.cnf,unknown,49c5a95c81eadb8a37ea2e4811812fe8,1,851,2702,0,1586,799,317,0,0,1,0,0
2017,2017/all/NoLimits/g2-T81.2.1.cnf,g2-T81.2.1.cnf,t,49c974ebeb619b0d88ebc3116c65defa,1,3413200,11803643,0,5038649,6259953,136477,527,1,1,0,963
2016,2016/app/NoLimits/g2-T81.2.1.cnf,g2-T81.2.1.cnf,t,49c974ebeb619b0d88ebc3116c65defa,1,3413200,11803643,0,5038649,6259953,136477,527,1,1,0,963
2018,2018/all/Devriendt/school1_nsh.col.14.cnf,school1_nsh.col.14.cnf,school,49cde7a3280a1ff5145e832cfb5520a0,1,4576,190308,0,189956,0,352,73,100,1,0,334
2015,2015/all/46bits_14.dimacs.cnf,46bits_14.dimacs.cnf,unknown,49d229d67aa6d58d889497b6f44f97cb,1,690,16938,0,117,820,16001,0,0,1,0,0
2013,2013/hard/satchal12-selected/Hard_Combinatorial_SAT+UNSAT/SC2012_Hard_Combinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes4.cnf,rbsat-v945c61409gyes4.cnf,unknown,49e72032349bc48537bde006f6571c3f,1,945,61409,0,61364,0,45,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes4.cnf,rbsat-v945c61409gyes4.cnf,unknown,49e72032349bc48537bde006f6571c3f,1,945,61409,0,61364,0,45,0,0,1,0,0
2018,2018/all/final/Collatz/mod8-abd-yad.rules.7-7.cnf,mod8-abd-yad.rules.7-7.cnf,mod,49ece7cae0fc96033c6f7a4f5d03e13c,1,141659,923902,63,338422,583051,0,10,35,1,0,8239
2014,2014/hard/sc14-crafted/shift1add.29940.cnf,shift1add.29940.cnf,shift,49f0fedd4ab297f2a893a9eaf88244e8,1,658671,1167641,1,778428,389212,0,2,1,1,1,3
